id,batchID,equinomeID,SNPChip,Year of Birth,sex,Country Reported,Horse Name,Sire,Dam,Month of Birth,Country of Birth,,,,,,,
20190613_JMO001_180,20190613,JMO001_180,SNP70_PVL,2017,Male,Ireland,I Know I Can,Roderic O Connor,Salsa Brava,April,Great Britain,,,,,,,
20190613_JSB001_1515,20190613,JSB001_1515,SNP70_PVL,2017,Female,Ireland,Bells of Thyme,New Approach,Ard Fheis,April,Ireland,,,,,,,
20190613_JSB001_1516,20190613,JSB001_1516,SNP70_PVL,2017,Female,Ireland,Verbal Fluency,Vocalised,Stitch Night,April,Ireland,,,,,,,
20190613_JSB001_1518,20190613,JSB001_1518,SNP70_PVL,2017,Male,Ireland,McCabe,New Approach,Fields Of May,April,Ireland,,,,,,,
20190704_EEO001_043,20190704,EEO001_043,SNP70_PVL,2018,Female,Great Britain,,Brazen Beau,Shes A Worldie,March,Great Britain,,,,,,,
20190704_EEO001_044,20190704,EEO001_044,SNP70_PVL,2018,Female,Great Britain,,Tamayuz,Wishsong,January,Ireland,,,,,,,
20190704_EEO001_045,20190704,EEO001_045,SNP70_PVL,2019,Male,Great Britain,,Tamayuz,Wishsong,March,Great Britain,,,,,,,
20190704_EEO001_046,20190704,EEO001_046,SNP70_PVL,2019,Female,Great Britain,,Twilight Son,Shes A Worldie,March,Ireland,,,,,,,
20190704_EEO001_047,20190704,EEO001_047,SNP70_PVL,2019,Male,Great Britain,,Ulysses,Azhar,April,Great Britain,,,,,,,
20190704_EEO001_048,20190704,EEO001_048,SNP70_PVL,2019,Female,Great Britain,,Iffraaj,Thesme,March,Ireland,,,,,,,
20190704_KBG001_023,20190704,KBG001_023,SNP70_PVL,2019,Female,Ireland,,Zoffany,,April,Ireland,,,,,,,
20190704_KBG001_024,20190704,KBG001_024,SNP70_PVL,2019,Male,Ireland,,Champs Elysees,,May,Ireland,,,,,,,
20190704_OPS001_188,20190704,OPS001_188,SNP70_PVL,2015,Female,Australia,,,,March,France,,,,,,,
20190704_OPS001_189,20190704,OPS001_189,SNP70_PVL,2017,Female,Australia,,,,September,Australia,,,,,,,
20190704_OPS001_190,20190704,OPS001_190,SNP70_PVL,2018,Male,Australia,,,,August,Australia,,,,,,,
20190704_OPS001_191,20190704,OPS001_191,SNP70_PVL,2018,Male,Australia,,,,August,Australia,,,,,,,
20190704_OPS001_192,20190704,OPS001_192,SNP70_PVL,2018,Male,Australia,,,,August,Australia,,,,,,,
20190704_OPS001_193,20190704,OPS001_193,SNP70_PVL,2018,Male,Australia,,,,October,Australia,,,,,,,
20190704_OPS001_194,20190704,OPS001_194,SNP70_PVL,2011,Female,Australia,,,,October,New Zealand,,,,,,,
20190704_OPS001_195,20190704,OPS001_195,SNP70_PVL,2018,Female,Australia,,,,August,Australia,,,,,,,
20190704_OPS001_196,20190704,OPS001_196,SNP70_PVL,2018,Female,Australia,,,,October,Australia,,,,,,,
20190704_OPS001_197,20190704,OPS001_197,SNP70_PVL,2018,Female,Australia,,,,October,Australia,,,,,,,
20190704_OPS001_198,20190704,OPS001_198,SNP70_PVL,2016,Female,Australia,,,,September,Australia,,,,,,,
20190704_OPS001_199,20190704,OPS001_199,SNP70_PVL,2018,Male,Australia,,,,October,Australia,,,,,,,
20190704_OPS001_200,20190704,OPS001_200,SNP70_PVL,2018,Male,Australia,,,,October,Australia,,,,,,,
20190704_OPS001_201,20190704,OPS001_201,SNP70_PVL,2018,Male,Australia,,,,August,Australia,,,,,,,
20190704_OPS001_202,20190704,OPS001_202,SNP70_PVL,2013,Female,Australia,,,,October,Australia,,,,,,,
20190801_ERS001_001,20190801,ERS001_001,SNP70_PVL,2018,Male,Great Britain,,Showcasing,Magic,April,Great Britain,,,,,,,
20190801_JMJ001_002,20190801,JMJ001_002,SNP70_PVL,2019,Female,Great Britain,,,,February,Great Britain,,,,,,,
20190801_JMJ001_003,20190801,JMJ001_003,SNP70_PVL,2019,Female,Great Britain,,,,February,Great Britain,,,,,,,
20190801_JWR001_016,20190801,JWR001_016,SNP70_PVL,2016,Male,Australia,Grinzinger Allee,Reliable Man,Artistic,November,New Zealand,,,,,,,
20190801_MID001_094,20190801,MID001_094,SNP70_PVL,2016,Female,Great Britain,,Australia,Mama Quilla,February,Great Britain,,,,,,,
20190801_MID001_095,20190801,MID001_095,SNP70_PVL,2017,Female,Great Britain,,Sea The Moon,Maria Letizia,March,Great Britain,,,,,,,
20190815_MAY001_158,20190815,MAY001_158,SNP70_PVL,2013,Male,South Africa,Benchmark,Philanthropist,Entice The Wind,November,South Africa,,,,,,,
20190815_MID001_097,20190815,MID001_097,SNP70_PVL,2018,Female,Great Britain,,Invincible Spirit,Eminently,March,Great Britain,,,,,,,
20190815_MID001_098,20190815,MID001_098,SNP70_PVL,2018,Female,Great Britain,,,,April,Great Britain,,,,,,,
20190815_MID001_099,20190815,MID001_099,SNP70_PVL,2018,Female,Great Britain,,,,May,Great Britain,,,,,,,
20190815_MID001_100,20190815,MID001_100,SNP70_PVL,2018,Female,Great Britain,,,,May,Great Britain,,,,,,,
20190815_MID001_101,20190815,MID001_101,SNP70_PVL,2017,Female,Great Britain,,,,March,Great Britain,,,,,,,
20190815_MKT001_004,20190815,MKT001_004,SNP70_PVL,2019,Male,Canada,Daddy Loved a Lady,Frac Daddy,Lady Sarah,April,Canada,,,,,,,
20190822_AWN001_001,20190822,AWN001_001,SNP70_PVL,2018,Female,USA,,Sky Mesa,Bedside Manner,March,USA,,,,,,,
20190822_AWN001_002,20190822,AWN001_002,SNP70_PVL,2017,Male,USA,,Uncle Mo,Mims Eppi,March,USA,,,,,,,
20190822_BDS001_264,20190822,BDS001_264,SNP70_PVL,2019,Male,Great Britain,,Decorated Knight,Arwa,February,Great Britain,,,,,,,
20190822_BDS001_265,20190822,BDS001_265,SNP70_PVL,2019,Male,Great Britain,,No Nay Never,Azenzar,April,Great Britain,,,,,,,
20190822_BDS001_267,20190822,BDS001_267,SNP70_PVL,2019,Female,Great Britain,,Decorated Knight,Dawn of Hope,February,Great Britain,,,,,,,
20190822_BDS001_269,20190822,BDS001_269,SNP70_PVL,2019,Female,Great Britain,,Decorated Knight,Lady Wingshot,April,Great Britain,,,,,,,
20190822_BDS001_271,20190822,BDS001_271,SNP70_PVL,2019,Female,Great Britain,,Decorated Knight,May Rose,March,Great Britain,,,,,,,
20190822_BDS001_272,20190822,BDS001_272,SNP70_PVL,2019,Male,Great Britain,,Decorated Knight,Miss Laila,February,Great Britain,,,,,,,
20190822_BDS001_273,20190822,BDS001_273,SNP70_PVL,2019,Male,Great Britain,,Decorated Knight,Missy OGwaun,March,Great Britain,,,,,,,
20190822_BDS001_274,20190822,BDS001_274,SNP70_PVL,2019,Female,Great Britain,,Fastnet Rock,Nadia Promise,May,Great Britain,,,,,,,
20190822_BDS001_275,20190822,BDS001_275,SNP70_PVL,2019,Male,Great Britain,,Siyouni,Nessina,April,Great Britain,,,,,,,
20190822_BDS001_276,20190822,BDS001_276,SNP70_PVL,2019,Male,Great Britain,,Decorated Knight,Nouriya,April,Great Britain,,,,,,,
20190822_BDS001_277,20190822,BDS001_277,SNP70_PVL,2019,Female,Great Britain,,Shalaa,Paradise Sea,April,Great Britain,,,,,,,
20190822_BDS001_278,20190822,BDS001_278,SNP70_PVL,2019,Female,Great Britain,,Frankel,Princess Loulou,May,Great Britain,,,,,,,
20190822_BDS001_279,20190822,BDS001_279,SNP70_PVL,2019,Male,Great Britain,,Decorated Knight,Shaden,February,Great Britain,,,,,,,
20190822_BDS001_280,20190822,BDS001_280,SNP70_PVL,2019,Male,Great Britain,,Dubawi,Soon,May,Great Britain,,,,,,,
20190822_BDS001_281,20190822,BDS001_281,SNP70_PVL,2019,Female,Great Britain,,Declaration of War,Woodland Scene,February,USA,,,,,,,
20190822_KWB001_053,20190822,KWB001_053,SNP70_PVL,2019,Female,Great Britain,,Time Test,Salonmare,March,Great Britain,,,,,,,
20190822_THB001_042,20190822,THB001_042,SNP70_PVL,2018,Male,Australia,,Zoustar,Morwell,September,Australia,,,,,,,
20190822_THB001_043,20190822,THB001_043,SNP70_PVL,2018,Female,Australia,,Sir Prancealot,Paris Return,September,Australia,,,,,,,
20190905_BWS001_074,20190905,BWS001_074,SNP70_PVL,2019,Male,Great Britain,,Lope De Vega,Starflower,February,Great Britain,,,,,,,
20190905_BWS001_075,20190905,BWS001_075,SNP70_PVL,2019,Female,Great Britain,,Acclamation,Vesnina,March,Great Britain,,,,,,,
20190905_BWS001_076,20190905,BWS001_076,SNP70_PVL,2019,Female,Great Britain,,Sea The Stars,Counterweight,January,Great Britain,,,,,,,
20190905_BWS001_077,20190905,BWS001_077,SNP70_PVL,2019,Male,Great Britain,,Kodiac,Grande Bleue,January,Great Britain,,,,,,,
20190905_BWS001_078,20190905,BWS001_078,SNP70_PVL,2019,Male,Great Britain,,Gutaifan,Light of Love,February,Great Britain,,,,,,,
20190905_BWS001_079,20190905,BWS001_079,SNP70_PVL,2019,Female,Great Britain,,Showcasing,Complexion,March,Great Britain,,,,,,,
20190905_BWS001_081,20190905,BWS001_081,SNP70_PVL,2019,Female,Great Britain,,Siyouni,Best Regards,April,Great Britain,,,,,,,
20190905_JFI001_084,20190905,JFI001_084,SNP70_PVL,,Male,Ireland,,,,April,Great Britain,,,,,,,
20190905_JFI001_085,20190905,JFI001_085,SNP70_PVL,,Male,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_086,20190905,JFI001_086,SNP70_PVL,,Male,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_087,20190905,JFI001_087,SNP70_PVL,,Male,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_088,20190905,JFI001_088,SNP70_PVL,,Male,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_089,20190905,JFI001_089,SNP70_PVL,,Male,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_090,20190905,JFI001_090,SNP70_PVL,,Male,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_091,20190905,JFI001_091,SNP70_PVL,,Male,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_092,20190905,JFI001_092,SNP70_PVL,,Male,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_093,20190905,JFI001_093,SNP70_PVL,,Male,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_094,20190905,JFI001_094,SNP70_PVL,,Male,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_095,20190905,JFI001_095,SNP70_PVL,,Male,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_096,20190905,JFI001_096,SNP70_PVL,,Male,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_097,20190905,JFI001_097,SNP70_PVL,,Male,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_098,20190905,JFI001_098,SNP70_PVL,,Male,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_099,20190905,JFI001_099,SNP70_PVL,,Male,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_100,20190905,JFI001_100,SNP70_PVL,,Male,Ireland,,,,April,Great Britain,,,,,,,
20190905_JFI001_101,20190905,JFI001_101,SNP70_PVL,,Male,Ireland,,,,January,Great Britain,,,,,,,
20190905_JFI001_102,20190905,JFI001_102,SNP70_PVL,,Male,Ireland,,,,April,Great Britain,,,,,,,
20190905_JFI001_103,20190905,JFI001_103,SNP70_PVL,,Male,Ireland,,,,April,Great Britain,,,,,,,
20190905_JFI001_104,20190905,JFI001_104,SNP70_PVL,,Male,Ireland,,,,April,Great Britain,,,,,,,
20190905_JFI001_105,20190905,JFI001_105,SNP70_PVL,,Male,Ireland,,,,May,Great Britain,,,,,,,
20190905_JFI001_106,20190905,JFI001_106,SNP70_PVL,,Male,Ireland,,,,May,Great Britain,,,,,,,
20190905_JFI001_107,20190905,JFI001_107,SNP70_PVL,,Male,Ireland,,,,May,Great Britain,,,,,,,
20190905_JFI001_108,20190905,JFI001_108,SNP70_PVL,,Male,Ireland,,,,April,Great Britain,,,,,,,
20190905_JFI001_109,20190905,JFI001_109,SNP70_PVL,,Male,Ireland,,,,April,Great Britain,,,,,,,
20190905_JFI001_110,20190905,JFI001_110,SNP70_PVL,,Male,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_111,20190905,JFI001_111,SNP70_PVL,,Male,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_112,20190905,JFI001_112,SNP70_PVL,,Male,Ireland,,,,January,Great Britain,,,,,,,
20190905_JFI001_113,20190905,JFI001_113,SNP70_PVL,,Male,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_114,20190905,JFI001_114,SNP70_PVL,,Male,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_115,20190905,JFI001_115,SNP70_PVL,,Male,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_116,20190905,JFI001_116,SNP70_PVL,,Male,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_117,20190905,JFI001_117,SNP70_PVL,,Male,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_118,20190905,JFI001_118,SNP70_PVL,,Male,Ireland,,,,May,Great Britain,,,,,,,
20190905_JFI001_119,20190905,JFI001_119,SNP70_PVL,,Female,Ireland,,,,February,Ireland,,,,,,,
20190905_JFI001_120,20190905,JFI001_120,SNP70_PVL,,Female,Ireland,,,,April,Great Britain,,,,,,,
20190905_JFI001_121,20190905,JFI001_121,SNP70_PVL,,Female,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_122,20190905,JFI001_122,SNP70_PVL,,Female,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_123,20190905,JFI001_123,SNP70_PVL,,Female,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_124,20190905,JFI001_124,SNP70_PVL,,Female,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_125,20190905,JFI001_125,SNP70_PVL,,Female,Ireland,,,,January,Great Britain,,,,,,,
20190905_JFI001_126,20190905,JFI001_126,SNP70_PVL,,Female,Ireland,,,,January,Great Britain,,,,,,,
20190905_JFI001_127,20190905,JFI001_127,SNP70_PVL,,Female,Ireland,,,,January,Great Britain,,,,,,,
20190905_JFI001_128,20190905,JFI001_128,SNP70_PVL,,Female,Ireland,,,,May,Great Britain,,,,,,,
20190905_JFI001_129,20190905,JFI001_129,SNP70_PVL,,Female,Ireland,,,,April,Great Britain,,,,,,,
20190905_JFI001_130,20190905,JFI001_130,SNP70_PVL,,Female,Ireland,,,,May,Great Britain,,,,,,,
20190905_JFI001_131,20190905,JFI001_131,SNP70_PVL,,Female,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_132,20190905,JFI001_132,SNP70_PVL,,Female,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_133,20190905,JFI001_133,SNP70_PVL,,Female,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_134,20190905,JFI001_134,SNP70_PVL,,Female,Ireland,,,,April,Great Britain,,,,,,,
20190905_JFI001_135,20190905,JFI001_135,SNP70_PVL,,Female,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_136,20190905,JFI001_136,SNP70_PVL,,Female,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_137,20190905,JFI001_137,SNP70_PVL,,Female,Ireland,,,,April,Great Britain,,,,,,,
20190905_JFI001_138,20190905,JFI001_138,SNP70_PVL,,Female,Ireland,,,,May,Great Britain,,,,,,,
20190905_JFI001_139,20190905,JFI001_139,SNP70_PVL,,Female,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_140,20190905,JFI001_140,SNP70_PVL,,Female,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_141,20190905,JFI001_141,SNP70_PVL,,Female,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_142,20190905,JFI001_142,SNP70_PVL,,Female,Ireland,,,,April,Great Britain,,,,,,,
20190905_JFI001_143,20190905,JFI001_143,SNP70_PVL,,Female,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_144,20190905,JFI001_144,SNP70_PVL,,Female,Ireland,,,,January,Great Britain,,,,,,,
20190905_JFI001_145,20190905,JFI001_145,SNP70_PVL,,Female,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_146,20190905,JFI001_146,SNP70_PVL,,Female,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_147,20190905,JFI001_147,SNP70_PVL,,Female,Ireland,,,,January,Great Britain,,,,,,,
20190905_JFI001_148,20190905,JFI001_148,SNP70_PVL,,Female,Ireland,,,,January,Great Britain,,,,,,,
20190905_JFI001_149,20190905,JFI001_149,SNP70_PVL,,Female,Ireland,,,,April,Great Britain,,,,,,,
20190905_JFI001_150,20190905,JFI001_150,SNP70_PVL,,Female,Ireland,,,,May,Great Britain,,,,,,,
20190905_JFI001_151,20190905,JFI001_151,SNP70_PVL,,Female,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_152,20190905,JFI001_152,SNP70_PVL,,Male,Ireland,,,,May,Great Britain,,,,,,,
20190905_JFI001_153,20190905,JFI001_153,SNP70_PVL,,Female,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_154,20190905,JFI001_154,SNP70_PVL,,Female,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_155,20190905,JFI001_155,SNP70_PVL,,Female,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_156,20190905,JFI001_156,SNP70_PVL,,Female,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_157,20190905,JFI001_157,SNP70_PVL,,Female,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_158,20190905,JFI001_158,SNP70_PVL,,Female,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_159,20190905,JFI001_159,SNP70_PVL,,Female,Ireland,,,,April,Great Britain,,,,,,,
20190905_JFI001_160,20190905,JFI001_160,SNP70_PVL,,Female,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_161,20190905,JFI001_161,SNP70_PVL,,Female,Ireland,,,,January,Great Britain,,,,,,,
20190905_JFI001_162,20190905,JFI001_162,SNP70_PVL,,Female,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_163,20190905,JFI001_163,SNP70_PVL,,Female,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_164,20190905,JFI001_164,SNP70_PVL,,Male,Ireland,,,,February,Great Britain,,,,,,,
20190905_JFI001_165,20190905,JFI001_165,SNP70_PVL,,Male,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_166,20190905,JFI001_166,SNP70_PVL,,Male,Ireland,,,,March,Great Britain,,,,,,,
20190905_JFI001_167,20190905,JFI001_167,SNP70_PVL,,Male,Ireland,,,,January,Great Britain,,,,,,,
20190905_JFI001_168,20190905,JFI001_168,SNP70_PVL,,Male,Ireland,,,,April,Great Britain,,,,,,,
20190905_JFI001_169,20190905,JFI001_169,SNP70_PVL,,Female,Ireland,,,,April,Great Britain,,,,,,,
20190905_JFI001_170,20190905,JFI001_170,SNP70_PVL,,Female,Ireland,,,,May,Great Britain,,,,,,,
20190905_JFI001_171,20190905,JFI001_171,SNP70_PVL,,Female,Ireland,,,,February,Great Britain,,,,,,,
20190912_AWN001_004,20190912,AWN001_004,SNP70_PVL,2017,Female,USA,,Daredevil,World Cup,February,USA,,,,,,,
20190912_AWN001_006,20190912,AWN001_006,SNP70_PVL,2018,Female,USA,,Nyquist,Sweet Relish,February,USA,,,,,,,
20190912_CPS001_150,20190912,CPS001_150,SNP70_PVL,2014,Female,Great Britain,Troarn,Wootton Bassett,Darkova,March,France,,,,,,,
20190912_JFI001_172,20190912,JFI001_172,SNP70_PVL,2018,Male,Ireland,,,,April,Great Britain,,,,,,,
20190912_NWS001_485,20190912,NWS001_485,SNP70_PVL,2018,Female,Great Britain,,Frankel,Anipa,March,Great Britain,,,,,,,
20190912_NWS001_486,20190912,NWS001_486,SNP70_PVL,2018,Female,Great Britain,,Lope de Vega,As Good As Gold,February,Great Britain,,,,,,,
20190912_NWS001_487,20190912,NWS001_487,SNP70_PVL,2018,Female,Great Britain,,Lope de Vega,Birdwood,January,Great Britain,,,,,,,
20190912_NWS001_488,20190912,NWS001_488,SNP70_PVL,2018,Female,Great Britain,,Lope de Vega,Elas Diamond,February,Great Britain,,,,,,,
20190912_NWS001_489,20190912,NWS001_489,SNP70_PVL,2018,Female,Great Britain,,Le Havre,Lady Darshaan,February,Great Britain,,,,,,,
20190912_NWS001_490,20190912,NWS001_490,SNP70_PVL,2018,Female,Great Britain,,War Front,Perihelion,February,Great Britain,,,,,,,
20190912_NWS001_491,20190912,NWS001_491,SNP70_PVL,2018,Female,Great Britain,,Kendargent,Queen Margherita,January,Great Britain,,,,,,,
20190912_NWS001_492,20190912,NWS001_492,SNP70_PVL,2018,Female,Great Britain,,Exceed And Excel,Queen Philippa,March,Great Britain,,,,,,,
20190912_NWS001_493,20190912,NWS001_493,SNP70_PVL,2018,Female,Great Britain,,Nathaniel,Rhagori,March,Great Britain,,,,,,,
20190912_NWS001_494,20190912,NWS001_494,SNP70_PVL,2018,Female,Great Britain,,Iffraaj,Royal Empress,April,Great Britain,,,,,,,
20190926_JFI001_173,20190926,JFI001_173,SNP70_PVL,2011,Female,Ireland,,,,May,USA,,,,,,,
20190926_JSB001_1279,20190926,JSB001_1279,SNP70_PVL,2014,Male,Ireland,,Lonhro,Danelagh,January,USA,,,,,,,
20190926_JSB001_1295,20190926,JSB001_1295,SNP70_PVL,2014,Female,Ireland,Contessa Confessa,Lope De Vega,Pardoven,January,Ireland,,,,,,,
20190926_LLS001_007,20190926,LLS001_007,SNP70_PVL,2017,Male,Australia,,Pierro,Journey,August,Australia,,,,,,,
20190926_LLS001_009,20190926,LLS001_009,SNP70_PVL,2017,Female,Australia,,Dream Ahead,Spoilt for Choice,October,Australia,,,,,,,
20191003_ARO001_002,20191003,ARO001_002,SNP70_PVL,2018,Female,Ireland,,Twilight Son,Alsrab,February,Ireland,,,,,,,
20191003_DOB001_112,20191003,DOB001_112,SNP70_PVL,2017,Female,Australia,Seduce,Sebring,Intimate Moment,October,Australia,,,,,,,
20191003_DOB001_115,20191003,DOB001_115,SNP70_PVL,2017,Male,Australia,San Marino,Rich Enuff,Hostile Witness,August,Australia,,,,,,,
20191003_JSB001_1158,20191003,JSB001_1158,SNP70_PVL,2014,Female,Ireland,Dawn Of New Era,New Approach,Hymn Of The Dawn,May,Ireland,,,,,,,
20191003_JSB001_1159,20191003,JSB001_1159,SNP70_PVL,2014,Male,Ireland,,Vocalised,Masnada,May,Ireland,,,,,,,
20191003_JSB001_1160,20191003,JSB001_1160,SNP70_PVL,2014,Male,Ireland,Bombay Blue,Vocalised,Langfuhrina,May,Ireland,,,,,,,
20191003_JSB001_1161,20191003,JSB001_1161,SNP70_PVL,2014,Male,Ireland,,Vocalised,Montecito,January,Ireland,,,,,,,
20191017_APS001_002,20191017,APS001_002,SNP70_PVL,2016,Female,Great Britain,Sweptail,Lord Shanakill,Red Lilac,March,Great Britain,,,,,,,
20191017_GDA001_003,20191017,GDA001_003,SNP70_PVL,,Female,Australia,,,,September,Australia,,,,,,,
20191017_GDA001_004,20191017,GDA001_004,SNP70_PVL,,Male,Australia,,,,October,Australia,,,,,,,
20191017_GDA001_005,20191017,GDA001_005,SNP70_PVL,,Male,Australia,,,,September,Australia,,,,,,,
20191017_GDA001_006,20191017,GDA001_006,SNP70_PVL,,Female,Australia,,,,August,Australia,,,,,,,
20191017_GDA001_007,20191017,GDA001_007,SNP70_PVL,,Female,Australia,,,,October,Australia,,,,,,,
20191017_JSB001_1156,20191017,JSB001_1156,SNP70_PVL,2014,Female,Ireland,,Americain,Saintly Hertfield,May,Ireland,,,,,,,
20191017_JSB001_1157,20191017,JSB001_1157,SNP70_PVL,2014,Female,Ireland,,Lawman,Ciste Naisiunta,March,Ireland,,,,,,,
20191017_WTB001_096,20191017,WTB001_096,SNP70_PVL,2018,Female,Australia,,Snitzel,Elusive Sparkle,August,Australia,,,,,,,
20191017_WTB001_097,20191017,WTB001_097,SNP70_PVL,2018,Female,Australia,,Frankel,Miss Keller,July,Great Britain,,,,,,,
20191017_WTB001_098,20191017,WTB001_098,SNP70_PVL,2018,Female,Australia,,Frankel,Telopea,September,Great Britain,,,,,,,
20191017_WTB001_099,20191017,WTB001_099,SNP70_PVL,2018,Male,Australia,,No Nay Never,Cascada,August,Australia,,,,,,,
20191017_WTB001_100,20191017,WTB001_100,SNP70_PVL,2018,Male,Australia,,Holy Roman Emperor,Disputed Bid,September,Australia,,,,,,,
20191017_WTB001_101,20191017,WTB001_101,SNP70_PVL,2018,Male,Australia,,Starcraft,Jackpot Queen,August,Australia,,,,,,,
20191017_WTB001_102,20191017,WTB001_102,SNP70_PVL,2018,Male,Australia,,Shalaa,Maevemoo,August,Australia,,,,,,,
20191017_WTB001_103,20191017,WTB001_103,SNP70_PVL,2018,Male,Australia,,So You Think,Russeting,October,Australia,,,,,,,
20191017_WTB001_104,20191017,WTB001_104,SNP70_PVL,2018,Male,Australia,,Sebring,Balletusa,September,Australia,,,,,,,
20191017_WTB001_105,20191017,WTB001_105,SNP70_PVL,2018,Male,Australia,,Medaglia dOro,Sirens Song,August,Australia,,,,,,,
20191031_CML001_001,20191031,CML001_001,SNP70_PVL,2019,Male,Ireland,,Dabirsim,Sapore di Roma,March,Ireland,,,,,,,
